dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
Ohsumed,train,1861,2,226,122,454,176,768,494,1
Ohsumed,train,1748,2,166,92,359,157,768,399,1
Ohsumed,train,170,2,246,133,413,181,768,474,1
Ohsumed,train,282,2,223,128,343,157,768,421,1
Ohsumed,train,2175,2,159,91,281,138,768,363,1
Ohsumed,train,1505,2,138,85,210,111,768,277,1
Ohsumed,train,1865,2,169,108,285,156,768,401,1
Ohsumed,train,233,2,221,126,346,170,768,457,1
Ohsumed,train,926,2,198,110,323,153,768,387,1
Ohsumed,train,1513,2,242,130,417,172,768,470,1
Ohsumed,train,969,2,215,97,329,138,768,375,1
Ohsumed,train,1772,2,299,146,517,215,768,582,1
Ohsumed,train,2138,2,209,124,362,173,768,453,1
Ohsumed,train,605,2,168,96,204,111,768,289,1
Ohsumed,train,124,2,205,99,355,135,768,352,1
Ohsumed,train,450,2,227,125,400,195,768,503,1
Ohsumed,train,1011,2,113,79,190,124,768,287,1
Ohsumed,train,324,2,214,117,300,170,768,429,1
Ohsumed,train,1717,2,152,92,206,113,768,289,1
Ohsumed,train,1361,2,119,56,168,73,768,183,1
Ohsumed,train,1477,2,147,79,298,120,768,324,1
Ohsumed,train,879,2,227,132,370,188,768,491,1
Ohsumed,train,387,2,210,108,312,144,768,380,1
Ohsumed,train,2092,2,117,74,148,86,768,219,1
Ohsumed,train,1894,2,203,119,310,156,768,412,1
Ohsumed,train,1273,2,183,121,302,158,768,410,1
Ohsumed,train,436,2,408,170,723,243,768,718,1
Ohsumed,train,719,2,214,119,358,168,768,440,1
Ohsumed,train,1053,2,75,53,118,71,768,170,1
Ohsumed,train,2330,2,278,126,411,170,768,469,1
Ohsumed,train,2126,2,82,55,142,80,768,181,1
Ohsumed,train,1087,2,165,96,242,126,768,320,1
Ohsumed,train,188,2,217,121,284,139,768,371,1
Ohsumed,train,1480,2,121,68,230,109,768,279,1
Ohsumed,train,2380,2,237,145,342,174,768,439,1
Ohsumed,train,1578,2,214,112,375,169,768,448,1
Ohsumed,train,289,2,242,131,355,168,768,449,1
Ohsumed,train,1047,2,147,89,184,101,768,251,1
Ohsumed,train,506,2,215,143,354,199,768,493,1
Ohsumed,train,1831,2,177,81,229,97,768,269,1
Ohsumed,train,1360,2,182,100,274,149,768,373,1
Ohsumed,train,211,2,202,113,348,183,768,455,1
Ohsumed,train,1939,2,286,158,411,185,768,523,1
Ohsumed,train,422,2,307,132,410,159,768,457,1
Ohsumed,train,1317,2,124,77,268,127,768,296,1
Ohsumed,train,748,2,221,120,341,182,768,472,1
Ohsumed,train,1228,2,49,36,90,60,768,136,1
Ohsumed,train,2349,2,253,107,382,138,768,379,1
Ohsumed,train,1044,2,109,66,169,84,768,212,1
Ohsumed,train,32,2,242,128,363,171,768,443,1
Ohsumed,train,2212,2,122,79,161,98,768,239,1
Ohsumed,train,2492,2,251,120,441,179,768,491,1
Ohsumed,train,788,2,182,126,281,162,768,417,1
Ohsumed,train,270,2,263,101,338,128,768,351,1
Ohsumed,train,1058,2,131,82,213,114,768,278,1
Ohsumed,train,93,2,102,68,173,105,768,248,1
Ohsumed,train,611,2,190,101,287,125,768,333,1
Ohsumed,train,678,2,248,121,515,173,768,474,1
Ohsumed,train,1829,2,259,136,432,177,768,501,1
Ohsumed,train,1097,2,261,136,462,191,768,522,1
Ohsumed,train,2484,2,116,73,166,94,768,230,1
Ohsumed,train,2025,2,232,140,370,202,768,516,1
Ohsumed,train,354,2,217,117,403,173,768,468,1
Ohsumed,train,693,2,194,98,330,149,768,387,1
Ohsumed,train,1391,2,94,69,143,96,768,217,1
Ohsumed,train,802,2,173,93,514,145,768,422,1
Ohsumed,train,1114,2,143,88,225,117,768,298,1
Ohsumed,train,1269,2,356,158,664,202,768,609,1
Ohsumed,train,2261,2,209,109,289,138,768,372,1
Ohsumed,train,402,2,257,131,354,158,768,453,1
Ohsumed,train,1501,2,245,144,430,207,768,558,1
Ohsumed,train,1293,2,217,117,364,179,768,459,1
Ohsumed,train,937,2,169,84,259,111,768,313,1
Ohsumed,train,498,2,170,88,244,125,768,323,1
Ohsumed,train,1509,2,99,72,125,84,768,203,1
Ohsumed,train,2672,2,80,52,100,58,768,143,1
Ohsumed,train,1980,2,142,95,206,125,768,305,1
Ohsumed,train,1908,2,254,140,525,186,768,510,1
Ohsumed,train,1211,2,169,80,259,107,768,274,1
Ohsumed,train,2339,2,411,162,602,212,768,610,1
Ohsumed,train,881,2,248,136,397,201,768,531,1
Ohsumed,train,70,2,184,103,282,142,768,354,1
Ohsumed,train,557,2,226,115,339,163,768,421,1
Ohsumed,train,1834,2,245,105,314,138,768,375,1
Ohsumed,train,44,2,352,175,570,232,768,632,1
Ohsumed,train,56,2,190,101,233,115,768,306,1
Ohsumed,train,298,2,51,38,71,50,768,115,1
Ohsumed,train,1271,2,158,87,319,136,768,353,1
Ohsumed,train,471,2,325,173,482,216,768,606,1
Ohsumed,train,407,2,253,115,384,155,768,412,1
Ohsumed,train,73,2,143,74,201,97,768,248,1
Ohsumed,train,1186,2,79,60,114,73,768,168,1
Ohsumed,train,1286,2,156,82,249,119,768,304,1
Ohsumed,train,1983,2,217,119,352,165,768,425,1
Ohsumed,train,1951,2,192,106,363,153,768,404,1
Ohsumed,train,1116,2,225,126,359,164,768,437,1
Ohsumed,train,1508,2,211,116,369,169,768,444,1
Ohsumed,train,2587,2,75,50,87,56,768,135,1
Ohsumed,train,890,2,79,56,115,77,768,178,1
Ohsumed,train,1530,2,234,139,389,187,768,508,1
Ohsumed,train,1488,2,180,105,276,152,768,377,1
Ohsumed,train,1313,2,87,64,136,92,768,206,1
Ohsumed,train,2674,2,256,138,375,182,768,471,1
Ohsumed,train,1423,2,124,70,155,84,768,211,1
Ohsumed,train,1207,2,124,75,190,109,768,270,1
Ohsumed,train,432,2,212,106,279,134,768,355,1
Ohsumed,train,2603,2,71,51,91,65,768,150,1
Ohsumed,train,420,2,382,179,574,232,768,686,1
Ohsumed,train,929,2,260,130,452,174,768,499,1
Ohsumed,train,196,2,175,83,274,113,768,315,1
Ohsumed,train,2641,2,111,64,201,100,768,243,1
Ohsumed,train,1230,2,194,129,310,177,768,444,1
Ohsumed,train,1272,2,211,104,341,152,768,410,1
Ohsumed,train,2189,2,194,97,314,140,768,382,1
Ohsumed,train,1037,2,94,59,119,69,768,169,1
Ohsumed,train,2665,2,158,89,259,122,768,307,1
Ohsumed,train,2275,2,169,91,288,131,768,330,1
Ohsumed,train,840,2,136,68,218,84,768,228,1
Ohsumed,train,509,2,130,75,181,92,768,231,1
Ohsumed,train,2083,2,84,63,146,95,768,218,1
Ohsumed,train,1192,2,241,123,444,190,768,485,1
Ohsumed,train,2201,2,228,111,358,160,768,437,1
Ohsumed,train,544,2,200,112,304,149,768,376,1
Ohsumed,train,2367,2,203,117,340,163,768,437,1
Ohsumed,train,1889,2,117,70,186,106,768,265,1
Ohsumed,train,2234,2,182,113,341,153,768,419,1
Ohsumed,train,1868,2,223,118,418,184,768,485,1
Ohsumed,train,528,2,256,133,389,167,768,457,1
Ohsumed,train,1229,2,186,91,283,123,768,326,1
Ohsumed,train,1850,2,131,84,183,109,768,257,1
Ohsumed,train,2426,2,168,109,216,132,768,322,1
Ohsumed,train,1370,2,177,126,298,184,768,435,1
Ohsumed,train,1336,2,170,94,315,129,768,345,1
Ohsumed,train,63,2,236,108,291,130,768,347,1
Ohsumed,train,1405,2,180,102,266,139,768,348,1
Ohsumed,train,1738,2,168,55,224,72,768,200,1
Ohsumed,train,790,2,366,168,592,223,768,638,1
Ohsumed,train,2592,2,44,36,68,47,768,102,1
Ohsumed,train,2681,2,216,118,378,167,768,455,1
Ohsumed,train,819,2,80,58,128,88,768,196,1
Ohsumed,train,1091,2,360,121,478,154,768,454,1
Ohsumed,validation,361,2,160,90,253,121,768,310,1
Ohsumed,validation,158,2,68,54,105,76,768,172,1
Ohsumed,validation,481,2,185,95,293,132,768,357,1
Ohsumed,validation,639,2,202,105,283,134,768,351,1
Ohsumed,validation,275,2,160,98,290,138,768,351,1
Ohsumed,validation,362,2,91,69,147,98,768,228,1
Ohsumed,validation,310,2,111,71,176,96,768,234,1
Ohsumed,validation,199,2,129,83,191,99,768,259,1
Ohsumed,validation,544,2,243,121,382,160,768,420,1
Ohsumed,validation,90,2,120,72,164,91,768,232,1
Ohsumed,validation,81,2,78,61,120,89,768,202,1
Ohsumed,validation,264,2,241,134,394,189,768,499,1
Ohsumed,validation,354,2,100,75,150,103,768,239,1
Ohsumed,validation,221,2,330,157,436,185,768,513,1
Ohsumed,validation,211,2,179,115,297,170,768,421,1
Ohsumed,validation,63,2,157,89,246,125,768,314,1
Ohsumed,validation,54,2,222,102,293,126,768,340,1
Ohsumed,validation,602,2,104,70,156,93,768,227,1
Ohsumed,validation,299,2,292,89,576,139,768,413,1
Ohsumed,validation,155,2,191,91,289,127,768,337,1
Ohsumed,validation,109,2,324,154,446,185,768,538,1
Ohsumed,validation,611,2,119,78,151,92,768,236,1
Ohsumed,validation,360,2,64,47,101,65,768,156,1
Ohsumed,validation,334,2,85,61,150,95,768,219,1
Ohsumed,validation,635,2,132,88,176,106,768,260,1
Ohsumed,validation,479,2,205,112,296,131,768,353,1
Ohsumed,validation,256,2,148,93,202,117,768,287,1
Ohsumed,validation,652,2,125,76,187,103,768,250,1
Ohsumed,validation,443,2,301,157,496,205,768,569,1
Ohsumed,validation,76,2,180,106,222,128,768,321,1
Ohsumed,validation,436,2,144,93,196,116,768,287,1
Ohsumed,validation,604,2,251,123,456,174,768,502,1
Ohsumed,validation,642,2,161,87,275,137,768,346,1
Ohsumed,validation,135,2,264,129,323,142,768,385,1
Ohsumed,validation,136,2,183,109,280,145,768,377,1
Ohsumed,validation,101,2,193,119,362,194,768,496,1
Ohsumed,validation,72,2,115,78,215,134,768,316,1
Ohsumed,validation,289,2,222,118,316,158,768,405,1
Ohsumed,validation,10,2,223,97,285,120,768,332,1
Ohsumed,validation,659,2,196,101,353,152,768,406,1
Ohsumed,validation,580,2,127,74,167,91,768,234,1
Ohsumed,validation,319,2,178,110,304,135,768,354,1
Ohsumed,validation,31,2,236,120,330,161,768,441,1
Ohsumed,validation,393,2,235,128,363,159,768,441,1
Ohsumed,validation,558,2,224,125,350,170,768,445,1
Ohsumed,validation,467,2,209,100,343,139,768,362,1
Ohsumed,validation,626,2,202,99,285,123,768,351,1
Ohsumed,validation,118,2,218,128,305,157,768,418,1
Ohsumed,validation,55,2,146,78,248,116,768,293,1
Ohsumed,validation,257,2,105,83,165,109,768,254,1
Ohsumed,validation,596,2,142,90,217,132,768,316,1
Ohsumed,validation,346,2,99,62,138,81,768,197,1
Ohsumed,validation,77,2,298,152,472,206,768,554,1
Ohsumed,validation,572,2,130,86,154,93,768,231,1
Ohsumed,validation,78,2,161,100,227,121,768,323,1
Ohsumed,validation,641,2,145,81,221,111,768,289,1
Ohsumed,validation,557,2,273,130,429,171,768,468,1
Ohsumed,validation,336,2,136,81,204,111,768,267,1
Ohsumed,validation,352,2,247,127,410,187,768,492,1
Ohsumed,validation,181,2,156,92,263,125,768,318,1
Ohsumed,validation,164,2,201,117,423,185,768,480,1
Ohsumed,validation,120,2,154,85,217,116,768,305,1
Ohsumed,validation,2,2,44,35,75,54,768,114,1
Ohsumed,validation,165,2,176,103,274,130,768,351,1
Ohsumed,validation,482,2,126,58,191,75,768,187,1
Ohsumed,validation,667,2,158,89,246,117,768,298,1
Ohsumed,validation,629,2,306,129,487,169,768,495,1
Ohsumed,validation,300,2,299,141,495,196,768,538,1
Ohsumed,validation,60,2,260,133,429,203,768,539,1
Ohsumed,validation,133,2,281,106,566,153,768,475,1
Ohsumed,validation,30,2,208,121,249,138,768,363,1
Ohsumed,validation,69,2,227,85,290,109,768,309,1
Ohsumed,validation,292,2,200,119,306,164,768,428,1
Ohsumed,validation,395,2,244,124,364,164,768,434,1
Ohsumed,validation,44,2,134,85,216,118,768,287,1
Ohsumed,validation,70,2,298,133,545,187,768,519,1
Ohsumed,validation,338,2,62,52,111,82,768,178,1
Ohsumed,validation,182,2,59,51,108,77,768,169,1
Ohsumed,validation,500,2,167,59,277,92,768,275,1
Ohsumed,validation,658,2,58,40,97,63,768,141,1
Ohsumed,validation,452,2,331,155,453,188,768,537,1
Ohsumed,validation,176,2,174,106,278,140,768,345,1
Ohsumed,validation,538,2,81,51,129,69,768,166,1
Ohsumed,validation,65,2,262,131,475,198,768,515,1
Ohsumed,validation,619,2,241,124,417,170,768,463,1
Ohsumed,validation,49,2,172,118,269,172,768,413,1
Ohsumed,validation,148,2,174,107,226,134,768,335,1
Ohsumed,validation,367,2,181,120,254,148,768,364,1
Ohsumed,validation,39,2,168,98,249,128,768,322,1
Ohsumed,validation,512,2,172,103,243,128,768,330,1
Ohsumed,validation,306,2,59,39,83,54,768,131,1
Ohsumed,validation,6,2,196,109,309,151,768,386,1
Ohsumed,validation,624,2,151,87,225,123,768,308,1
Ohsumed,validation,668,2,62,44,107,68,768,154,1
Ohsumed,validation,210,2,213,115,313,146,768,389,1
Ohsumed,validation,437,2,156,91,209,116,768,295,1
Ohsumed,validation,131,2,176,83,255,106,768,277,1
Ohsumed,validation,331,2,312,169,444,211,768,575,1
Ohsumed,validation,318,2,147,85,207,122,768,302,1
Ohsumed,validation,630,2,139,86,204,108,768,283,1
Ohsumed,validation,86,2,197,88,292,119,768,308,1
Ohsumed,validation,465,2,136,75,243,121,768,302,1
Ohsumed,validation,281,2,123,87,217,137,768,325,1
Ohsumed,validation,464,2,185,95,317,126,768,335,1
Ohsumed,validation,625,2,230,136,335,181,768,461,1
Ohsumed,validation,478,2,161,74,217,99,768,252,1
Ohsumed,validation,473,2,249,130,382,174,768,477,1
Ohsumed,validation,41,2,174,105,269,148,768,382,1
Ohsumed,validation,192,2,52,40,74,49,768,116,1
Ohsumed,validation,108,2,143,77,164,84,768,220,1
Ohsumed,validation,456,2,215,117,412,174,768,462,1
Ohsumed,validation,56,2,240,126,364,179,768,466,1
Ohsumed,validation,311,2,224,119,472,178,768,502,1
Ohsumed,validation,497,2,79,58,110,70,768,172,1
Ohsumed,validation,284,2,238,103,449,148,768,429,1
Ohsumed,validation,132,2,64,48,97,66,768,151,1
Ohsumed,validation,220,2,223,143,385,204,768,524,1
Ohsumed,validation,250,2,92,73,134,88,768,206,1
Ohsumed,validation,24,2,225,112,401,152,768,413,1
Ohsumed,validation,208,2,210,102,341,136,768,411,1
Ohsumed,validation,302,2,126,76,154,90,768,229,1
Ohsumed,validation,204,2,133,82,166,96,768,240,1
Ohsumed,validation,616,2,300,111,412,142,768,401,1
Ohsumed,validation,483,2,243,110,391,152,768,418,1
Ohsumed,validation,110,2,293,128,450,164,768,468,1
Ohsumed,validation,278,2,154,73,304,112,768,287,1
Ohsumed,validation,82,2,176,102,278,136,768,347,1
Ohsumed,validation,51,2,238,113,377,154,768,409,1
Ohsumed,validation,618,2,155,94,193,110,768,276,1
Ohsumed,validation,563,2,68,52,111,79,768,175,1
Ohsumed,validation,420,2,100,68,145,94,768,225,1
Ohsumed,validation,552,2,61,43,80,55,768,128,1
Ohsumed,validation,212,2,128,72,228,105,768,268,1
Ohsumed,validation,18,2,240,105,413,144,768,439,1
Ohsumed,validation,235,2,268,113,354,138,768,373,1
Ohsumed,validation,480,2,214,115,313,152,768,384,1
Ohsumed,validation,605,2,232,124,388,183,768,482,1
Ohsumed,validation,61,2,261,129,422,170,768,460,1
Ohsumed,validation,145,2,104,69,163,99,768,227,1
Ohsumed,validation,353,2,260,135,429,186,768,494,1
Ohsumed,validation,29,2,91,57,146,83,768,193,1
Ohsumed,validation,163,2,197,95,298,126,768,343,1
Ohsumed,validation,321,2,88,60,116,72,768,175,1
Ohsumed,validation,215,2,213,101,333,133,768,352,1
Ohsumed,validation,655,2,169,89,204,102,768,278,1
Ohsumed,validation,405,2,358,148,578,193,768,546,1
Ohsumed,validation,174,2,234,127,346,168,768,443,1
Ohsumed,validation,431,2,214,116,344,170,768,437,1
Ohsumed,validation,556,2,158,96,216,121,768,309,1
Ohsumed,validation,449,2,241,129,420,166,768,443,1
Ohsumed,test,4004,2,237,126,354,165,768,443,1
Ohsumed,test,149,2,198,103,334,149,768,383,1
Ohsumed,test,2025,2,136,80,188,100,768,251,1
Ohsumed,test,2505,2,161,89,282,119,768,308,1
Ohsumed,test,3203,2,208,109,310,143,768,373,1
Ohsumed,test,1811,2,241,111,482,171,768,473,1
Ohsumed,test,2024,2,92,66,131,86,768,198,1
Ohsumed,test,2020,2,197,107,285,136,768,369,1
Ohsumed,test,952,2,272,143,457,218,768,595,1
Ohsumed,test,1041,2,294,142,400,184,768,506,1
Ohsumed,test,1042,2,132,78,217,115,768,281,1
Ohsumed,test,2812,2,168,95,252,115,768,294,1
Ohsumed,test,790,2,116,85,176,115,768,269,1
Ohsumed,test,3086,2,182,101,269,135,768,342,1
Ohsumed,test,1556,2,273,161,426,198,768,527,1
Ohsumed,test,3973,2,407,193,546,237,768,664,1
Ohsumed,test,1487,2,259,129,466,178,768,521,1
Ohsumed,test,2477,2,105,60,185,91,768,230,1
Ohsumed,test,670,2,215,124,269,143,768,388,1
Ohsumed,test,990,2,125,75,192,115,768,274,1
Ohsumed,test,3825,2,146,82,258,118,768,314,1
Ohsumed,test,2763,2,262,124,514,189,768,527,1
Ohsumed,test,2829,2,178,85,273,119,768,328,1
Ohsumed,test,1837,2,105,76,149,98,768,227,1
Ohsumed,test,3276,2,194,116,247,138,768,362,1
Ohsumed,test,1511,2,264,124,405,162,768,456,1
Ohsumed,test,2174,2,225,113,268,129,768,357,1
Ohsumed,test,3946,2,44,34,54,37,768,86,1
Ohsumed,test,733,2,183,103,225,123,768,310,1
Ohsumed,test,838,2,215,102,405,161,768,425,1
Ohsumed,test,4005,2,197,127,328,184,768,455,1
Ohsumed,test,2484,2,204,111,333,160,768,421,1
Ohsumed,test,2650,2,217,108,441,160,768,432,1
Ohsumed,test,3532,2,135,86,236,138,768,336,1
Ohsumed,test,1017,2,225,133,322,169,768,447,1
Ohsumed,test,1991,2,182,109,349,179,768,459,1
Ohsumed,test,1754,2,88,54,111,62,768,152,1
Ohsumed,test,839,2,132,95,189,121,768,287,1
Ohsumed,test,2241,2,140,77,243,107,768,271,1
Ohsumed,test,1200,2,257,139,349,165,768,445,1
Ohsumed,test,3257,2,206,117,301,154,768,404,1
Ohsumed,test,1537,2,222,104,368,141,768,398,1
Ohsumed,test,2903,2,186,91,292,127,768,334,1
Ohsumed,test,3651,2,174,98,274,139,768,355,1
Ohsumed,test,1322,2,106,55,161,76,768,190,1
Ohsumed,test,1417,2,268,108,431,163,768,444,1
Ohsumed,test,2159,2,143,94,230,127,768,321,1
Ohsumed,test,33,2,193,117,358,153,768,411,1
Ohsumed,test,864,2,71,50,120,80,768,184,1
Ohsumed,test,3447,2,138,96,195,121,768,294,1
Ohsumed,test,2097,2,221,132,390,188,768,492,1
Ohsumed,test,2285,2,217,108,342,128,768,360,1
Ohsumed,test,2053,2,244,103,325,139,768,396,1
Ohsumed,test,1953,2,135,72,206,100,768,269,1
Ohsumed,test,3829,2,177,101,242,130,768,333,1
Ohsumed,test,2784,2,101,68,191,111,768,261,1
Ohsumed,test,3089,2,185,112,288,150,768,383,1
Ohsumed,test,3873,2,186,82,297,109,768,299,1
Ohsumed,test,764,2,231,133,417,181,768,490,1
Ohsumed,test,2002,2,184,108,271,147,768,381,1
Ohsumed,test,3936,2,215,121,338,168,768,435,1
Ohsumed,test,166,2,125,71,166,87,768,225,1
Ohsumed,test,3930,2,144,93,200,116,768,287,1
Ohsumed,test,3514,2,142,80,215,103,768,261,1
Ohsumed,test,2522,2,78,61,140,100,768,227,1
Ohsumed,test,1467,2,209,113,383,179,768,463,1
Ohsumed,test,3783,2,209,107,370,157,768,409,1
Ohsumed,test,1987,2,376,181,571,253,768,683,1
Ohsumed,test,457,2,268,153,416,196,768,513,1
Ohsumed,test,3707,2,130,76,196,103,768,250,1
Ohsumed,test,3271,2,136,91,187,113,768,281,1
Ohsumed,test,1288,2,41,32,62,43,768,95,1
Ohsumed,test,511,2,154,79,217,104,768,268,1
Ohsumed,test,3390,2,252,144,383,187,768,476,1
Ohsumed,test,3389,2,220,116,327,164,768,428,1
Ohsumed,test,1747,2,183,103,275,137,768,351,1
Ohsumed,test,2656,2,272,112,401,153,768,422,1
Ohsumed,test,1068,2,127,71,204,106,768,260,1
Ohsumed,test,305,2,293,152,369,169,768,472,1
Ohsumed,test,3596,2,127,85,165,100,768,242,1
Ohsumed,test,1258,2,193,115,271,143,768,374,1
Ohsumed,test,1910,2,214,131,334,180,768,444,1
Ohsumed,test,70,2,119,69,220,104,768,262,1
Ohsumed,test,2487,2,254,122,447,170,768,469,1
Ohsumed,test,2310,2,373,207,624,273,768,759,1
Ohsumed,test,3887,2,183,110,296,158,768,402,1
Ohsumed,test,1263,2,268,137,440,187,768,525,1
Ohsumed,test,1602,2,200,115,299,150,768,397,1
Ohsumed,test,14,2,62,39,109,58,768,131,1
Ohsumed,test,2667,2,155,89,259,134,768,346,1
Ohsumed,test,3462,2,190,112,353,150,768,420,1
Ohsumed,test,3138,2,238,126,409,179,768,475,1
Ohsumed,test,2697,2,181,101,340,143,768,390,1
Ohsumed,test,2369,2,133,78,218,117,768,288,1
Ohsumed,test,8,2,352,137,738,219,768,635,1
Ohsumed,test,109,2,242,140,467,205,768,550,1
Ohsumed,test,471,2,186,104,267,133,768,341,1
Ohsumed,test,907,2,103,68,148,87,768,219,1
Ohsumed,test,2114,2,321,159,465,212,768,557,1
Ohsumed,test,2668,2,101,69,155,97,768,221,1
Ohsumed,test,1084,2,255,125,412,162,768,437,1
Ohsumed,test,1666,2,344,183,563,252,768,705,1
Ohsumed,test,1749,2,136,88,212,125,768,299,1
Ohsumed,test,829,2,76,59,111,81,768,180,1
Ohsumed,test,3028,2,178,78,260,106,768,290,1
Ohsumed,test,2113,2,128,85,188,106,768,263,1
Ohsumed,test,1057,2,268,141,542,209,768,569,1
Ohsumed,test,184,2,236,121,281,132,768,372,1
Ohsumed,test,810,2,158,84,240,107,768,279,1
Ohsumed,test,1192,2,220,114,348,149,768,409,1
Ohsumed,test,2886,2,202,108,252,125,768,340,1
Ohsumed,test,2400,2,153,94,234,131,768,320,1
Ohsumed,test,2753,2,126,81,158,94,768,231,1
Ohsumed,test,888,2,58,41,97,59,768,132,1
Ohsumed,test,3077,2,103,72,160,98,768,233,1
Ohsumed,test,2091,2,236,112,334,142,768,384,1
Ohsumed,test,196,2,64,48,107,73,768,164,1
Ohsumed,test,96,2,76,54,145,83,768,193,1
Ohsumed,test,3996,2,181,102,255,128,768,329,1
Ohsumed,test,2694,2,209,118,345,167,768,435,1
Ohsumed,test,3282,2,167,94,205,107,768,280,1
Ohsumed,test,1027,2,165,97,253,129,768,328,1
Ohsumed,test,1839,2,236,149,344,189,768,477,1
Ohsumed,test,555,2,73,57,111,76,768,175,1
Ohsumed,test,976,2,142,104,189,130,768,308,1
Ohsumed,test,318,2,194,97,324,132,768,345,1
Ohsumed,test,3540,2,222,129,290,157,768,401,1
Ohsumed,test,3319,2,93,61,174,96,768,232,1
Ohsumed,test,1174,2,195,111,297,155,768,384,1
Ohsumed,test,1074,2,252,128,325,148,768,419,1
Ohsumed,test,3911,2,171,97,335,144,768,400,1
Ohsumed,test,1717,2,200,103,318,140,768,362,1
Ohsumed,test,807,2,216,130,349,179,768,460,1
Ohsumed,test,2775,2,121,80,186,114,768,269,1
Ohsumed,test,1233,2,248,129,316,152,768,413,1
Ohsumed,test,2691,2,280,133,357,152,768,433,1
Ohsumed,test,32,2,111,76,190,114,768,273,1
Ohsumed,test,1545,2,151,100,220,127,768,323,1
Ohsumed,test,2366,2,261,132,349,164,768,427,1
Ohsumed,test,1022,2,74,54,103,71,768,160,1
Ohsumed,test,1055,2,209,124,329,181,768,456,1
Ohsumed,test,3181,2,204,107,309,143,768,386,1
Ohsumed,test,414,2,134,75,227,115,768,283,1
Ohsumed,test,642,2,81,53,107,67,768,160,1
Ohsumed,test,229,2,122,79,169,102,768,247,1
Ohsumed,test,3580,2,112,79,185,115,768,278,1
Ohsumed,test,2955,2,227,126,350,170,768,443,1
Ohsumed,test,3567,2,116,77,170,101,768,245,1
Ohsumed,test,3438,2,118,68,207,99,768,245,1
Ohsumed,test,999,2,228,138,352,190,768,478,1
R8,train,3809,2,18,13,37,22,768,52,1
R8,train,149,2,38,32,51,38,768,86,1
R8,train,3123,2,37,21,74,35,768,89,1
R8,train,3367,2,102,39,136,53,768,139,1
R8,train,3196,2,95,66,135,82,768,201,1
R8,train,3210,2,73,53,99,63,768,146,1
R8,train,1295,2,28,20,54,32,768,75,1
R8,train,2383,2,97,63,124,74,768,181,1
R8,train,4015,2,56,42,80,55,768,130,1
R8,train,2951,2,272,144,362,164,768,463,1
R8,train,3534,2,72,57,94,67,768,156,1
R8,train,3656,2,95,66,119,79,768,192,1
R8,train,705,2,100,70,162,97,768,232,1
R8,train,1829,2,339,195,450,229,768,625,1
R8,train,3280,2,701,325,967,377,768,1140,1
R8,train,2453,2,52,26,111,42,768,114,1
R8,train,3927,2,82,41,115,51,768,137,1
R8,train,196,2,71,53,108,70,768,170,1
R8,train,733,2,110,47,197,67,768,187,1
R8,train,1783,2,14,12,20,15,768,30,1
R8,train,2411,2,84,62,114,72,768,170,1
R8,train,755,2,202,87,279,113,768,305,1
R8,train,1421,2,82,49,124,66,768,164,1
R8,train,1833,2,136,92,199,122,768,300,1
R8,train,2686,2,292,164,365,184,768,506,1
R8,train,1756,2,435,222,571,260,768,733,1
R8,train,3208,2,107,79,131,92,768,213,1
R8,train,3130,2,225,136,298,167,768,438,1
R8,train,731,2,391,184,470,206,768,595,1
R8,train,2456,2,88,69,125,90,768,207,1
R8,train,1777,2,82,47,146,66,768,177,1
R8,train,2396,2,97,54,174,77,768,201,1
R8,train,4033,2,479,253,618,290,768,830,1
R8,train,790,2,18,13,35,22,768,51,1
R8,train,888,2,75,49,129,68,768,170,1
R8,train,3560,2,14,11,19,13,768,28,1
R8,train,229,2,18,13,35,23,768,52,1
R8,train,3083,2,176,87,278,108,768,298,1
R8,train,2223,2,14,12,20,15,768,30,1
R8,train,2754,2,49,33,83,44,768,111,1
R8,train,871,2,14,12,20,15,768,30,1
R8,train,3361,2,625,308,832,357,768,1050,1
R8,train,2884,2,158,95,195,111,768,287,1
R8,train,2475,2,13,11,20,15,768,30,1
R8,train,2685,2,14,11,20,14,768,29,1
R8,train,810,2,52,27,110,43,768,115,1
R8,train,1947,2,109,77,139,89,768,213,1
R8,train,33,2,53,30,105,48,768,122,1
R8,train,555,2,18,15,38,26,768,60,1
R8,train,2611,2,95,66,130,86,768,198,1
R8,train,1034,2,70,49,90,60,768,141,1
R8,train,576,2,302,153,381,179,768,510,1
R8,train,2573,2,274,134,396,159,768,468,1
R8,train,3131,2,61,47,76,53,768,122,1
R8,train,1729,2,61,45,81,57,768,131,1
R8,train,1272,2,12,9,27,16,768,34,1
R8,train,1590,2,128,60,200,81,768,209,1
R8,train,1313,2,221,111,291,131,768,364,1
R8,train,1467,2,89,60,122,72,768,178,1
R8,train,2592,2,192,100,234,116,768,306,1
R8,train,3973,2,60,45,76,54,768,125,1
R8,train,166,2,44,25,76,37,768,94,1
R8,train,1413,2,243,142,321,163,768,439,1
R8,train,1552,2,46,20,106,35,768,101,1
R8,train,1941,2,80,48,134,64,768,165,1
R8,train,2447,2,51,35,90,50,768,122,1
R8,train,1811,2,117,77,144,85,768,216,1
R8,train,1818,2,139,69,265,94,768,263,1
R8,train,3878,2,24,16,54,29,768,72,1
R8,train,903,2,43,31,61,40,768,87,1
