dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
Ohsumed,train,1861,5,226,122,454,176,768,1430,1
Ohsumed,train,1748,5,166,92,359,157,768,1151,1
Ohsumed,train,170,5,246,133,413,181,768,1387,1
Ohsumed,train,282,5,223,128,343,157,768,1215,1
Ohsumed,train,2175,5,159,91,281,138,768,1052,1
Ohsumed,train,1505,5,138,85,210,111,768,787,1
Ohsumed,train,1865,5,169,108,285,156,768,1140,1
Ohsumed,train,233,5,221,126,346,170,768,1300,1
Ohsumed,train,926,5,198,110,323,153,768,1115,1
Ohsumed,train,1513,5,242,130,417,172,768,1356,1
Ohsumed,train,969,5,215,97,329,138,768,1084,1
Ohsumed,train,1772,5,299,146,517,215,768,1679,1
Ohsumed,train,2138,5,209,124,362,173,768,1291,1
Ohsumed,train,605,5,168,96,204,111,768,823,1
Ohsumed,train,124,5,205,99,355,135,768,1015,1
Ohsumed,train,450,5,227,125,400,195,768,1443,1
Ohsumed,train,1011,5,113,79,190,124,768,782,1
Ohsumed,train,324,5,214,117,300,170,768,1202,1
Ohsumed,train,1717,5,152,92,206,113,768,817,1
Ohsumed,train,1361,5,119,56,168,73,768,515,1
Ohsumed,train,1477,5,147,79,298,120,768,916,1
Ohsumed,train,879,5,227,132,370,188,768,1380,1
Ohsumed,train,387,5,210,108,312,144,768,1100,1
Ohsumed,train,2092,5,117,74,148,86,768,618,1
Ohsumed,train,1894,5,203,119,310,156,768,1168,1
Ohsumed,train,1273,5,183,121,302,158,768,1138,1
Ohsumed,train,436,5,408,170,723,243,768,2151,1
Ohsumed,train,719,5,214,119,358,168,768,1272,1
Ohsumed,train,1053,5,75,53,118,71,768,457,1
Ohsumed,train,2330,5,278,126,411,170,768,1376,1
Ohsumed,train,2126,5,82,55,142,80,768,486,1
Ohsumed,train,1087,5,165,96,242,126,768,904,1
Ohsumed,train,188,5,217,121,284,139,768,1067,1
Ohsumed,train,1480,5,121,68,230,109,768,797,1
Ohsumed,train,2380,5,237,145,342,174,768,1266,1
Ohsumed,train,1578,5,214,112,375,169,768,1335,1
Ohsumed,train,289,5,242,131,355,168,768,1264,1
Ohsumed,train,1047,5,147,89,184,101,768,707,1
Ohsumed,train,506,5,215,143,354,199,768,1369,1
Ohsumed,train,1831,5,177,81,229,97,768,787,1
Ohsumed,train,1360,5,182,100,274,149,768,1061,1
Ohsumed,train,211,5,202,113,348,183,768,1295,1
Ohsumed,train,1939,5,286,158,411,185,768,1503,1
Ohsumed,train,422,5,307,132,410,159,768,1315,1
Ohsumed,train,1317,5,124,77,268,127,768,811,1
Ohsumed,train,748,5,221,120,341,182,768,1334,1
Ohsumed,train,1228,5,49,36,90,60,768,354,1
Ohsumed,train,2349,5,253,107,382,138,768,1128,1
Ohsumed,train,1044,5,109,66,169,84,768,602,1
Ohsumed,train,32,5,242,128,363,171,768,1297,1
Ohsumed,train,2212,5,122,79,161,98,768,658,1
Ohsumed,train,2492,5,251,120,441,179,768,1385,1
Ohsumed,train,788,5,182,126,281,162,768,1176,1
Ohsumed,train,270,5,263,101,338,128,768,1014,1
Ohsumed,train,1058,5,131,82,213,114,768,782,1
Ohsumed,train,93,5,102,68,173,105,768,683,1
Ohsumed,train,611,5,190,101,287,125,768,977,1
Ohsumed,train,678,5,248,121,515,173,768,1389,1
Ohsumed,train,1829,5,259,136,432,177,768,1457,1
Ohsumed,train,1097,5,261,136,462,191,768,1503,1
Ohsumed,train,2484,5,116,73,166,94,768,642,1
Ohsumed,train,2025,5,232,140,370,202,768,1460,1
Ohsumed,train,354,5,217,117,403,173,768,1359,1
Ohsumed,train,693,5,194,98,330,149,768,1113,1
Ohsumed,train,1391,5,94,69,143,96,768,582,1
Ohsumed,train,802,5,173,93,514,145,768,1231,1
Ohsumed,train,1114,5,143,88,225,117,768,835,1
Ohsumed,train,1269,5,356,158,664,202,768,1854,1
Ohsumed,train,2261,5,209,109,289,138,768,1082,1
Ohsumed,train,402,5,257,131,354,158,768,1316,1
Ohsumed,train,1501,5,245,144,430,207,768,1601,1
Ohsumed,train,1293,5,217,117,364,179,768,1285,1
Ohsumed,train,937,5,169,84,259,111,768,885,1
Ohsumed,train,498,5,170,88,244,125,768,909,1
Ohsumed,train,1509,5,99,72,125,84,768,538,1
Ohsumed,train,2672,5,80,52,100,58,768,384,1
Ohsumed,train,1980,5,142,95,206,125,768,843,1
Ohsumed,train,1908,5,254,140,525,186,768,1476,1
Ohsumed,train,1211,5,169,80,259,107,768,787,1
Ohsumed,train,2339,5,411,162,602,212,768,1808,1
Ohsumed,train,881,5,248,136,397,201,768,1531,1
Ohsumed,train,70,5,184,103,282,142,768,1008,1
Ohsumed,train,557,5,226,115,339,163,768,1209,1
Ohsumed,train,1834,5,245,105,314,138,768,1072,1
Ohsumed,train,44,5,352,175,570,232,768,1860,1
Ohsumed,train,56,5,190,101,233,115,768,851,1
Ohsumed,train,298,5,51,38,71,50,768,296,1
Ohsumed,train,1271,5,158,87,319,136,768,1004,1
Ohsumed,train,471,5,325,173,482,216,768,1768,1
Ohsumed,train,407,5,253,115,384,155,768,1225,1
Ohsumed,train,73,5,143,74,201,97,768,709,1
Ohsumed,train,1186,5,79,60,114,73,768,453,1
Ohsumed,train,1286,5,156,82,249,119,768,877,1
Ohsumed,train,1983,5,217,119,352,165,768,1217,1
Ohsumed,train,1951,5,192,106,363,153,768,1171,1
Ohsumed,train,1116,5,225,126,359,164,768,1286,1
Ohsumed,train,1508,5,211,116,369,169,768,1293,1
Ohsumed,train,2587,5,75,50,87,56,768,358,1
Ohsumed,train,890,5,79,56,115,77,768,475,1
Ohsumed,train,1530,5,234,139,389,187,768,1469,1
Ohsumed,train,1488,5,180,105,276,152,768,1058,1
Ohsumed,train,1313,5,87,64,136,92,768,554,1
Ohsumed,train,2674,5,256,138,375,182,768,1350,1
Ohsumed,train,1423,5,124,70,155,84,768,580,1
Ohsumed,train,1207,5,124,75,190,109,768,745,1
Ohsumed,train,432,5,212,106,279,134,768,1012,1
Ohsumed,train,2603,5,71,51,91,65,768,403,1
Ohsumed,train,420,5,382,179,574,232,768,2036,1
Ohsumed,train,929,5,260,130,452,174,768,1492,1
Ohsumed,train,196,5,175,83,274,113,768,933,1
Ohsumed,train,2641,5,111,64,201,100,768,674,1
Ohsumed,train,1230,5,194,129,310,177,768,1253,1
Ohsumed,train,1272,5,211,104,341,152,768,1168,1
Ohsumed,train,2189,5,194,97,314,140,768,1114,1
Ohsumed,train,1037,5,94,59,119,69,768,457,1
Ohsumed,train,2665,5,158,89,259,122,768,890,1
Ohsumed,train,2275,5,169,91,288,131,768,943,1
Ohsumed,train,840,5,136,68,218,84,768,674,1
Ohsumed,train,509,5,130,75,181,92,768,640,1
Ohsumed,train,2083,5,84,63,146,95,768,589,1
Ohsumed,train,1192,5,241,123,444,190,768,1404,1
Ohsumed,train,2201,5,228,111,358,160,768,1278,1
Ohsumed,train,544,5,200,112,304,149,768,1059,1
Ohsumed,train,2367,5,203,117,340,163,768,1249,1
Ohsumed,train,1889,5,117,70,186,106,768,738,1
Ohsumed,train,2234,5,182,113,341,153,768,1191,1
Ohsumed,train,1868,5,223,118,418,184,768,1398,1
Ohsumed,train,528,5,256,133,389,167,768,1335,1
Ohsumed,train,1229,5,186,91,283,123,768,945,1
Ohsumed,train,1850,5,131,84,183,109,768,717,1
Ohsumed,train,2426,5,168,109,216,132,768,900,1
Ohsumed,train,1370,5,177,126,298,184,768,1206,1
Ohsumed,train,1336,5,170,94,315,129,768,1007,1
Ohsumed,train,63,5,236,108,291,130,768,1002,1
Ohsumed,train,1405,5,180,102,266,139,768,995,1
Ohsumed,train,1738,5,168,55,224,72,768,584,1
Ohsumed,train,790,5,366,168,592,223,768,1861,1
Ohsumed,train,2592,5,44,36,68,47,768,267,1
Ohsumed,train,2681,5,216,118,378,167,768,1307,1
Ohsumed,train,819,5,80,58,128,88,768,524,1
Ohsumed,train,1091,5,360,121,478,154,768,1378,1
Ohsumed,validation,361,5,160,90,253,121,768,877,1
Ohsumed,validation,158,5,68,54,105,76,768,460,1
Ohsumed,validation,481,5,185,95,293,132,768,1034,1
Ohsumed,validation,639,5,202,105,283,134,768,1016,1
Ohsumed,validation,275,5,160,98,290,138,768,992,1
Ohsumed,validation,362,5,91,69,147,98,768,606,1
Ohsumed,validation,310,5,111,71,176,96,768,652,1
Ohsumed,validation,199,5,129,83,191,99,768,729,1
Ohsumed,validation,544,5,243,121,382,160,768,1210,1
Ohsumed,validation,90,5,120,72,164,91,768,645,1
Ohsumed,validation,81,5,78,61,120,89,768,527,1
Ohsumed,validation,264,5,241,134,394,189,768,1421,1
Ohsumed,validation,354,5,100,75,150,103,768,637,1
Ohsumed,validation,221,5,330,157,436,185,768,1443,1
Ohsumed,validation,211,5,179,115,297,170,768,1206,1
Ohsumed,validation,63,5,157,89,246,125,768,885,1
Ohsumed,validation,54,5,222,102,293,126,768,1020,1
Ohsumed,validation,602,5,104,70,156,93,768,641,1
Ohsumed,validation,299,5,292,89,576,139,768,1261,1
Ohsumed,validation,155,5,191,91,289,127,768,975,1
Ohsumed,validation,109,5,324,154,446,185,768,1589,1
Ohsumed,validation,611,5,119,78,151,92,768,644,1
Ohsumed,validation,360,5,64,47,101,65,768,417,1
Ohsumed,validation,334,5,85,61,150,95,768,595,1
Ohsumed,validation,635,5,132,88,176,106,768,716,1
Ohsumed,validation,479,5,205,112,296,131,768,1013,1
Ohsumed,validation,256,5,148,93,202,117,768,789,1
Ohsumed,validation,652,5,125,76,187,103,768,685,1
Ohsumed,validation,443,5,301,157,496,205,768,1675,1
Ohsumed,validation,76,5,180,106,222,128,768,914,1
Ohsumed,validation,436,5,144,93,196,116,768,786,1
Ohsumed,validation,604,5,251,123,456,174,768,1448,1
Ohsumed,validation,642,5,161,87,275,137,768,999,1
Ohsumed,validation,135,5,264,129,323,142,768,1120,1
Ohsumed,validation,136,5,183,109,280,145,768,1051,1
Ohsumed,validation,101,5,193,119,362,194,768,1398,1
Ohsumed,validation,72,5,115,78,215,134,768,866,1
Ohsumed,validation,289,5,222,118,316,158,768,1142,1
Ohsumed,validation,10,5,223,97,285,120,768,954,1
Ohsumed,validation,659,5,196,101,353,152,768,1198,1
Ohsumed,validation,580,5,127,74,167,91,768,647,1
Ohsumed,validation,319,5,178,110,304,135,768,955,1
Ohsumed,validation,31,5,236,120,330,161,768,1241,1
Ohsumed,validation,393,5,235,128,363,159,768,1297,1
Ohsumed,validation,558,5,224,125,350,170,768,1236,1
Ohsumed,validation,467,5,209,100,343,139,768,1063,1
Ohsumed,validation,626,5,202,99,285,123,768,1017,1
Ohsumed,validation,118,5,218,128,305,157,768,1183,1
Ohsumed,validation,55,5,146,78,248,116,768,832,1
Ohsumed,validation,257,5,105,83,165,109,768,683,1
Ohsumed,validation,596,5,142,90,217,132,768,858,1
Ohsumed,validation,346,5,99,62,138,81,768,543,1
Ohsumed,validation,77,5,298,152,472,206,768,1628,1
Ohsumed,validation,572,5,130,86,154,93,768,639,1
Ohsumed,validation,78,5,161,100,227,121,768,905,1
Ohsumed,validation,641,5,145,81,221,111,768,815,1
Ohsumed,validation,557,5,273,130,429,171,768,1407,1
Ohsumed,validation,336,5,136,81,204,111,768,749,1
Ohsumed,validation,352,5,247,127,410,187,768,1443,1
Ohsumed,validation,181,5,156,92,263,125,768,915,1
Ohsumed,validation,164,5,201,117,423,185,768,1307,1
Ohsumed,validation,120,5,154,85,217,116,768,876,1
Ohsumed,validation,2,5,44,35,75,54,768,298,1
Ohsumed,validation,165,5,176,103,274,130,768,1014,1
Ohsumed,validation,482,5,126,58,191,75,768,541,1
Ohsumed,validation,667,5,158,89,246,117,768,841,1
Ohsumed,validation,629,5,306,129,487,169,768,1497,1
Ohsumed,validation,300,5,299,141,495,196,768,1572,1
Ohsumed,validation,60,5,260,133,429,203,768,1565,1
Ohsumed,validation,133,5,281,106,566,153,768,1395,1
Ohsumed,validation,30,5,208,121,249,138,768,1012,1
Ohsumed,validation,69,5,227,85,290,109,768,921,1
Ohsumed,validation,292,5,200,119,306,164,768,1172,1
Ohsumed,validation,395,5,244,124,364,164,768,1272,1
Ohsumed,validation,44,5,134,85,216,118,768,786,1
Ohsumed,validation,70,5,298,133,545,187,768,1533,1
Ohsumed,validation,338,5,62,52,111,82,768,474,1
Ohsumed,validation,182,5,59,51,108,77,768,449,1
Ohsumed,validation,500,5,167,59,277,92,768,808,1
Ohsumed,validation,658,5,58,40,97,63,768,375,1
Ohsumed,validation,452,5,331,155,453,188,768,1600,1
Ohsumed,validation,176,5,174,106,278,140,768,972,1
Ohsumed,validation,538,5,81,51,129,69,768,459,1
Ohsumed,validation,65,5,262,131,475,198,768,1506,1
Ohsumed,validation,619,5,241,124,417,170,768,1342,1
Ohsumed,validation,49,5,172,118,269,172,768,1132,1
Ohsumed,validation,148,5,174,107,226,134,768,924,1
Ohsumed,validation,367,5,181,120,254,148,768,1020,1
Ohsumed,validation,39,5,168,98,249,128,768,912,1
Ohsumed,validation,512,5,172,103,243,128,768,918,1
Ohsumed,validation,306,5,59,39,83,54,768,344,1
Ohsumed,validation,6,5,196,109,309,151,768,1101,1
Ohsumed,validation,624,5,151,87,225,123,768,877,1
Ohsumed,validation,668,5,62,44,107,68,768,412,1
Ohsumed,validation,210,5,213,115,313,146,768,1100,1
Ohsumed,validation,437,5,156,91,209,116,768,818,1
Ohsumed,validation,131,5,176,83,255,106,768,796,1
Ohsumed,validation,331,5,312,169,444,211,768,1633,1
Ohsumed,validation,318,5,147,85,207,122,768,834,1
Ohsumed,validation,630,5,139,86,204,108,768,798,1
Ohsumed,validation,86,5,197,88,292,119,768,897,1
Ohsumed,validation,465,5,136,75,243,121,768,855,1
Ohsumed,validation,281,5,123,87,217,137,768,899,1
Ohsumed,validation,464,5,185,95,317,126,768,980,1
Ohsumed,validation,625,5,230,136,335,181,768,1295,1
Ohsumed,validation,478,5,161,74,217,99,768,717,1
Ohsumed,validation,473,5,249,130,382,174,768,1388,1
Ohsumed,validation,41,5,174,105,269,148,768,1086,1
Ohsumed,validation,192,5,52,40,74,49,768,305,1
Ohsumed,validation,108,5,143,77,164,84,768,620,1
Ohsumed,validation,456,5,215,117,412,174,768,1334,1
Ohsumed,validation,56,5,240,126,364,179,768,1335,1
Ohsumed,validation,311,5,224,119,472,178,768,1470,1
Ohsumed,validation,497,5,79,58,110,70,768,458,1
Ohsumed,validation,284,5,238,103,449,148,768,1282,1
Ohsumed,validation,132,5,64,48,97,66,768,400,1
Ohsumed,validation,220,5,223,143,385,204,768,1464,1
Ohsumed,validation,250,5,92,73,134,88,768,560,1
Ohsumed,validation,24,5,225,112,401,152,768,1210,1
Ohsumed,validation,208,5,210,102,341,136,768,1190,1
Ohsumed,validation,302,5,126,76,154,90,768,640,1
Ohsumed,validation,204,5,133,82,166,96,768,652,1
Ohsumed,validation,616,5,300,111,412,142,768,1202,1
Ohsumed,validation,483,5,243,110,391,152,768,1234,1
Ohsumed,validation,110,5,293,128,450,164,768,1332,1
Ohsumed,validation,278,5,154,73,304,112,768,844,1
Ohsumed,validation,82,5,176,102,278,136,768,974,1
Ohsumed,validation,51,5,238,113,377,154,768,1198,1
Ohsumed,validation,618,5,155,94,193,110,768,762,1
Ohsumed,validation,563,5,68,52,111,79,768,459,1
Ohsumed,validation,420,5,100,68,145,94,768,602,1
Ohsumed,validation,552,5,61,43,80,55,768,341,1
Ohsumed,validation,212,5,128,72,228,105,768,765,1
Ohsumed,validation,18,5,240,105,413,144,768,1308,1
Ohsumed,validation,235,5,268,113,354,138,768,1102,1
Ohsumed,validation,480,5,214,115,313,152,768,1080,1
Ohsumed,validation,605,5,232,124,388,183,768,1381,1
Ohsumed,validation,61,5,261,129,422,170,768,1346,1
Ohsumed,validation,145,5,104,69,163,99,768,619,1
Ohsumed,validation,353,5,260,135,429,186,768,1434,1
Ohsumed,validation,29,5,91,57,146,83,768,519,1
Ohsumed,validation,163,5,197,95,298,126,768,972,1
Ohsumed,validation,321,5,88,60,116,72,768,474,1
Ohsumed,validation,215,5,213,101,333,133,768,1021,1
Ohsumed,validation,655,5,169,89,204,102,768,808,1
Ohsumed,validation,405,5,358,148,578,193,768,1641,1
Ohsumed,validation,174,5,234,127,346,168,768,1232,1
Ohsumed,validation,431,5,214,116,344,170,768,1244,1
Ohsumed,validation,556,5,158,96,216,121,768,873,1
Ohsumed,validation,449,5,241,129,420,166,768,1284,1
Ohsumed,test,4004,5,237,126,354,165,768,1271,1
Ohsumed,test,149,5,198,103,334,149,768,1091,1
Ohsumed,test,2025,5,136,80,188,100,768,696,1
Ohsumed,test,2505,5,161,89,282,119,768,887,1
Ohsumed,test,3203,5,208,109,310,143,768,1067,1
Ohsumed,test,1811,5,241,111,482,171,768,1391,1
Ohsumed,test,2024,5,92,66,131,86,768,528,1
Ohsumed,test,2020,5,197,107,285,136,768,1054,1
Ohsumed,test,952,5,272,143,457,218,768,1726,1
Ohsumed,test,1041,5,294,142,400,184,768,1450,1
Ohsumed,test,1042,5,132,78,217,115,768,785,1
Ohsumed,test,2812,5,168,95,252,115,768,821,1
Ohsumed,test,790,5,116,85,176,115,768,739,1
Ohsumed,test,3086,5,182,101,269,135,768,975,1
Ohsumed,test,1556,5,273,161,426,198,768,1492,1
Ohsumed,test,3973,5,407,193,546,237,768,1977,1
Ohsumed,test,1487,5,259,129,466,178,768,1512,1
Ohsumed,test,2477,5,105,60,185,91,768,657,1
Ohsumed,test,670,5,215,124,269,143,768,1067,1
Ohsumed,test,990,5,125,75,192,115,768,751,1
Ohsumed,test,3825,5,146,82,258,118,768,888,1
Ohsumed,test,2763,5,262,124,514,189,768,1585,1
Ohsumed,test,2829,5,178,85,273,119,768,957,1
Ohsumed,test,1837,5,105,76,149,98,768,618,1
Ohsumed,test,3276,5,194,116,247,138,768,1012,1
Ohsumed,test,1511,5,264,124,405,162,768,1368,1
Ohsumed,test,2174,5,225,113,268,129,768,1025,1
Ohsumed,test,3946,5,44,34,54,37,768,217,1
Ohsumed,test,733,5,183,103,225,123,768,865,1
Ohsumed,test,838,5,215,102,405,161,768,1239,1
Ohsumed,test,4005,5,197,127,328,184,768,1272,1
Ohsumed,test,2484,5,204,111,333,160,768,1202,1
Ohsumed,test,2650,5,217,108,441,160,768,1246,1
Ohsumed,test,3532,5,135,86,236,138,768,934,1
Ohsumed,test,1017,5,225,133,322,169,768,1261,1
Ohsumed,test,1991,5,182,109,349,179,768,1311,1
Ohsumed,test,1754,5,88,54,111,62,768,416,1
Ohsumed,test,839,5,132,95,189,121,768,779,1
Ohsumed,test,2241,5,140,77,243,107,768,779,1
Ohsumed,test,1200,5,257,139,349,165,768,1269,1
Ohsumed,test,3257,5,206,117,301,154,768,1130,1
Ohsumed,test,1537,5,222,104,368,141,768,1165,1
Ohsumed,test,2903,5,186,91,292,127,768,965,1
Ohsumed,test,3651,5,174,98,274,139,768,1003,1
Ohsumed,test,1322,5,106,55,161,76,768,520,1
Ohsumed,test,1417,5,268,108,431,163,768,1313,1
Ohsumed,test,2159,5,143,94,230,127,768,897,1
Ohsumed,test,33,5,193,117,358,153,768,1105,1
Ohsumed,test,864,5,71,50,120,80,768,488,1
Ohsumed,test,3447,5,138,96,195,121,768,809,1
Ohsumed,test,2097,5,221,132,390,188,768,1438,1
Ohsumed,test,2285,5,217,108,342,128,768,1062,1
Ohsumed,test,2053,5,244,103,325,139,768,1119,1
Ohsumed,test,1953,5,135,72,206,100,768,766,1
Ohsumed,test,3829,5,177,101,242,130,768,928,1
Ohsumed,test,2784,5,101,68,191,111,768,721,1
Ohsumed,test,3089,5,185,112,288,150,768,1092,1
Ohsumed,test,3873,5,186,82,297,109,768,907,1
Ohsumed,test,764,5,231,133,417,181,768,1433,1
Ohsumed,test,2002,5,184,108,271,147,768,1079,1
Ohsumed,test,3936,5,215,121,338,168,768,1272,1
Ohsumed,test,166,5,125,71,166,87,768,621,1
Ohsumed,test,3930,5,144,93,200,116,768,798,1
Ohsumed,test,3514,5,142,80,215,103,768,733,1
Ohsumed,test,2522,5,78,61,140,100,768,600,1
Ohsumed,test,1467,5,209,113,383,179,768,1295,1
Ohsumed,test,3783,5,209,107,370,157,768,1197,1
Ohsumed,test,1987,5,376,181,571,253,768,1973,1
Ohsumed,test,457,5,268,153,416,196,768,1462,1
Ohsumed,test,3707,5,130,76,196,103,768,697,1
Ohsumed,test,3271,5,136,91,187,113,768,775,1
Ohsumed,test,1288,5,41,32,62,43,768,251,1
Ohsumed,test,511,5,154,79,217,104,768,738,1
Ohsumed,test,3390,5,252,144,383,187,768,1367,1
Ohsumed,test,3389,5,220,116,327,164,768,1224,1
Ohsumed,test,1747,5,183,103,275,137,768,1017,1
Ohsumed,test,2656,5,272,112,401,153,768,1227,1
Ohsumed,test,1068,5,127,71,204,106,768,744,1
Ohsumed,test,305,5,293,152,369,169,768,1313,1
Ohsumed,test,3596,5,127,85,165,100,768,658,1
Ohsumed,test,1258,5,193,115,271,143,768,1037,1
Ohsumed,test,1910,5,214,131,334,180,768,1228,1
Ohsumed,test,70,5,119,69,220,104,768,752,1
Ohsumed,test,2487,5,254,122,447,170,768,1412,1
Ohsumed,test,2310,5,373,207,624,273,768,2217,1
Ohsumed,test,3887,5,183,110,296,158,768,1140,1
Ohsumed,test,1263,5,268,137,440,187,768,1511,1
Ohsumed,test,1602,5,200,115,299,150,768,1126,1
Ohsumed,test,14,5,62,39,109,58,768,356,1
Ohsumed,test,2667,5,155,89,259,134,768,986,1
Ohsumed,test,3462,5,190,112,353,150,768,1210,1
Ohsumed,test,3138,5,238,126,409,179,768,1389,1
Ohsumed,test,2697,5,181,101,340,143,768,1131,1
Ohsumed,test,2369,5,133,78,218,117,768,817,1
Ohsumed,test,8,5,352,137,738,219,768,1933,1
Ohsumed,test,109,5,242,140,467,205,768,1579,1
Ohsumed,test,471,5,186,104,267,133,768,979,1
Ohsumed,test,907,5,103,68,148,87,768,601,1
Ohsumed,test,2114,5,321,159,465,212,768,1604,1
Ohsumed,test,2668,5,101,69,155,97,768,585,1
Ohsumed,test,1084,5,255,125,412,162,768,1282,1
Ohsumed,test,1666,5,344,183,563,252,768,2074,1
Ohsumed,test,1749,5,136,88,212,125,768,843,1
Ohsumed,test,829,5,76,59,111,81,768,481,1
Ohsumed,test,3028,5,178,78,260,106,768,856,1
Ohsumed,test,2113,5,128,85,188,106,768,724,1
Ohsumed,test,1057,5,268,141,542,209,768,1663,1
Ohsumed,test,184,5,236,121,281,132,768,1062,1
Ohsumed,test,810,5,158,84,240,107,768,815,1
Ohsumed,test,1192,5,220,114,348,149,768,1191,1
Ohsumed,test,2886,5,202,108,252,125,768,981,1
Ohsumed,test,2400,5,153,94,234,131,768,897,1
Ohsumed,test,2753,5,126,81,158,94,768,644,1
Ohsumed,test,888,5,58,41,97,59,768,347,1
Ohsumed,test,3077,5,103,72,160,98,768,638,1
Ohsumed,test,2091,5,236,112,334,142,768,1098,1
Ohsumed,test,196,5,64,48,107,73,768,433,1
Ohsumed,test,96,5,76,54,145,83,768,531,1
Ohsumed,test,3996,5,181,102,255,128,768,920,1
Ohsumed,test,2694,5,209,118,345,167,768,1241,1
Ohsumed,test,3282,5,167,94,205,107,768,761,1
Ohsumed,test,1027,5,165,97,253,129,768,915,1
Ohsumed,test,1839,5,236,149,344,189,768,1355,1
Ohsumed,test,555,5,73,57,111,76,768,468,1
Ohsumed,test,976,5,142,104,189,130,768,828,1
Ohsumed,test,318,5,194,97,324,132,768,992,1
Ohsumed,test,3540,5,222,129,290,157,768,1137,1
Ohsumed,test,3319,5,93,61,174,96,768,642,1
Ohsumed,test,1174,5,195,111,297,155,768,1081,1
Ohsumed,test,1074,5,252,128,325,148,768,1186,1
Ohsumed,test,3911,5,171,97,335,144,768,1144,1
Ohsumed,test,1717,5,200,103,318,140,768,1050,1
Ohsumed,test,807,5,216,130,349,179,768,1309,1
Ohsumed,test,2775,5,121,80,186,114,768,744,1
Ohsumed,test,1233,5,248,129,316,152,768,1184,1
Ohsumed,test,2691,5,280,133,357,152,768,1272,1
Ohsumed,test,32,5,111,76,190,114,768,752,1
Ohsumed,test,1545,5,151,100,220,127,768,911,1
Ohsumed,test,2366,5,261,132,349,164,768,1230,1
Ohsumed,test,1022,5,74,54,103,71,768,417,1
Ohsumed,test,1055,5,209,124,329,181,768,1297,1
Ohsumed,test,3181,5,204,107,309,143,768,1101,1
Ohsumed,test,414,5,134,75,227,115,768,799,1
Ohsumed,test,642,5,81,53,107,67,768,435,1
Ohsumed,test,229,5,122,79,169,102,768,668,1
Ohsumed,test,3580,5,112,79,185,115,768,767,1
Ohsumed,test,2955,5,227,126,350,170,768,1288,1
Ohsumed,test,3567,5,116,77,170,101,768,669,1
Ohsumed,test,3438,5,118,68,207,99,768,683,1
Ohsumed,test,999,5,228,138,352,190,768,1360,1
R8,train,3809,5,18,13,37,22,768,130,1
R8,train,149,5,38,32,51,38,768,218,1
R8,train,3123,5,37,21,74,35,768,235,1
R8,train,3367,5,102,39,136,53,768,389,1
R8,train,3196,5,95,66,135,82,768,558,1
R8,train,3210,5,73,53,99,63,768,395,1
R8,train,1295,5,28,20,54,32,768,198,1
R8,train,2383,5,97,63,124,74,768,498,1
R8,train,4015,5,56,42,80,55,768,339,1
R8,train,2951,5,272,144,362,164,768,1356,1
R8,train,3534,5,72,57,94,67,768,407,1
R8,train,3656,5,95,66,119,79,768,507,1
R8,train,705,5,100,70,162,97,768,649,1
R8,train,1829,5,339,195,450,229,768,1757,1
R8,train,3280,5,701,325,967,377,768,3397,1
R8,train,2453,5,52,26,111,42,768,322,1
R8,train,3927,5,82,41,115,51,768,389,1
R8,train,196,5,71,53,108,70,768,438,1
R8,train,733,5,110,47,197,67,768,529,1
R8,train,1783,5,14,12,20,15,768,71,1
R8,train,2411,5,84,62,114,72,768,454,1
R8,train,755,5,202,87,279,113,768,911,1
R8,train,1421,5,82,49,124,66,768,466,1
R8,train,1833,5,136,92,199,122,768,812,1
R8,train,2686,5,292,164,365,184,768,1448,1
R8,train,1756,5,435,222,571,260,768,2170,1
R8,train,3208,5,107,79,131,92,768,570,1
R8,train,3130,5,225,136,298,167,768,1229,1
R8,train,731,5,391,184,470,206,768,1746,1
R8,train,2456,5,88,69,125,90,768,546,1
R8,train,1777,5,82,47,146,66,768,478,1
R8,train,2396,5,97,54,174,77,768,559,1
R8,train,4033,5,479,253,618,290,768,2392,1
R8,train,790,5,18,13,35,22,768,130,1
R8,train,888,5,75,49,129,68,768,462,1
R8,train,3560,5,14,11,19,13,768,65,1
R8,train,229,5,18,13,35,23,768,133,1
R8,train,3083,5,176,87,278,108,768,878,1
R8,train,2223,5,14,12,20,15,768,71,1
R8,train,2754,5,49,33,83,44,768,292,1
R8,train,871,5,14,12,20,15,768,71,1
R8,train,3361,5,625,308,832,357,768,3129,1
R8,train,2884,5,158,95,195,111,768,801,1
R8,train,2475,5,13,11,20,15,768,71,1
R8,train,2685,5,14,11,20,14,768,66,1
R8,train,810,5,52,27,110,43,768,305,1
R8,train,1947,5,109,77,139,89,768,569,1
R8,train,33,5,53,30,105,48,768,324,1
R8,train,555,5,18,15,38,26,768,148,1
R8,train,2611,5,95,66,130,86,768,542,1
R8,train,1034,5,70,49,90,60,768,382,1
R8,train,576,5,302,153,381,179,768,1475,1
R8,train,2573,5,274,134,396,159,768,1389,1
R8,train,3131,5,61,47,76,53,768,327,1
R8,train,1729,5,61,45,81,57,768,335,1
R8,train,1272,5,12,9,27,16,768,84,1
R8,train,1590,5,128,60,200,81,768,593,1
R8,train,1313,5,221,111,291,131,768,1049,1
R8,train,1467,5,89,60,122,72,768,482,1
R8,train,2592,5,192,100,234,116,768,890,1
