dataset,split,index,window_size,document_length,unique_words,token_count,node_count,node_embedding_dimension,edge_count,edge_embedding_dimension
Ohsumed,train,1861,4,226,122,454,176,768,1126,1
Ohsumed,train,1748,4,166,92,359,157,768,896,1
Ohsumed,train,170,4,246,133,413,181,768,1077,1
Ohsumed,train,282,4,223,128,343,157,768,956,1
Ohsumed,train,2175,4,159,91,281,138,768,823,1
Ohsumed,train,1505,4,138,85,210,111,768,615,1
Ohsumed,train,1865,4,169,108,285,156,768,897,1
Ohsumed,train,233,4,221,126,346,170,768,1019,1
Ohsumed,train,926,4,198,110,323,153,768,868,1
Ohsumed,train,1513,4,242,130,417,172,768,1069,1
Ohsumed,train,969,4,215,97,329,138,768,850,1
Ohsumed,train,1772,4,299,146,517,215,768,1314,1
Ohsumed,train,2138,4,209,124,362,173,768,1013,1
Ohsumed,train,605,4,168,96,204,111,768,646,1
Ohsumed,train,124,4,205,99,355,135,768,794,1
Ohsumed,train,450,4,227,125,400,195,768,1128,1
Ohsumed,train,1011,4,113,79,190,124,768,618,1
Ohsumed,train,324,4,214,117,300,170,768,945,1
Ohsumed,train,1717,4,152,92,206,113,768,643,1
Ohsumed,train,1361,4,119,56,168,73,768,405,1
Ohsumed,train,1477,4,147,79,298,120,768,726,1
Ohsumed,train,879,4,227,132,370,188,768,1094,1
Ohsumed,train,387,4,210,108,312,144,768,860,1
Ohsumed,train,2092,4,117,74,148,86,768,487,1
Ohsumed,train,1894,4,203,119,310,156,768,921,1
Ohsumed,train,1273,4,183,121,302,158,768,903,1
Ohsumed,train,436,4,408,170,723,243,768,1674,1
Ohsumed,train,719,4,214,119,358,168,768,993,1
Ohsumed,train,1053,4,75,53,118,71,768,366,1
Ohsumed,train,2330,4,278,126,411,170,768,1072,1
Ohsumed,train,2126,4,82,55,142,80,768,384,1
Ohsumed,train,1087,4,165,96,242,126,768,709,1
Ohsumed,train,188,4,217,121,284,139,768,837,1
Ohsumed,train,1480,4,121,68,230,109,768,621,1
Ohsumed,train,2380,4,237,145,342,174,768,985,1
Ohsumed,train,1578,4,214,112,375,169,768,1033,1
Ohsumed,train,289,4,242,131,355,168,768,998,1
Ohsumed,train,1047,4,147,89,184,101,768,554,1
Ohsumed,train,506,4,215,143,354,199,768,1073,1
Ohsumed,train,1831,4,177,81,229,97,768,616,1
Ohsumed,train,1360,4,182,100,274,149,768,829,1
Ohsumed,train,211,4,202,113,348,183,768,1016,1
Ohsumed,train,1939,4,286,158,411,185,768,1184,1
Ohsumed,train,422,4,307,132,410,159,768,1042,1
Ohsumed,train,1317,4,124,77,268,127,768,637,1
Ohsumed,train,748,4,221,120,341,182,768,1051,1
Ohsumed,train,1228,4,49,36,90,60,768,284,1
Ohsumed,train,2349,4,253,107,382,138,768,880,1
Ohsumed,train,1044,4,109,66,169,84,768,472,1
Ohsumed,train,32,4,242,128,363,171,768,1009,1
Ohsumed,train,2212,4,122,79,161,98,768,520,1
Ohsumed,train,2492,4,251,120,441,179,768,1096,1
Ohsumed,train,788,4,182,126,281,162,768,925,1
Ohsumed,train,270,4,263,101,338,128,768,802,1
Ohsumed,train,1058,4,131,82,213,114,768,613,1
Ohsumed,train,93,4,102,68,173,105,768,538,1
Ohsumed,train,611,4,190,101,287,125,768,761,1
Ohsumed,train,678,4,248,121,515,173,768,1089,1
Ohsumed,train,1829,4,259,136,432,177,768,1138,1
Ohsumed,train,1097,4,261,136,462,191,768,1183,1
Ohsumed,train,2484,4,116,73,166,94,768,504,1
Ohsumed,train,2025,4,232,140,370,202,768,1147,1
Ohsumed,train,354,4,217,117,403,173,768,1063,1
Ohsumed,train,693,4,194,98,330,149,768,872,1
Ohsumed,train,1391,4,94,69,143,96,768,460,1
Ohsumed,train,802,4,173,93,514,145,768,967,1
Ohsumed,train,1114,4,143,88,225,117,768,660,1
Ohsumed,train,1269,4,356,158,664,202,768,1431,1
Ohsumed,train,2261,4,209,109,289,138,768,842,1
Ohsumed,train,402,4,257,131,354,158,768,1036,1
Ohsumed,train,1501,4,245,144,430,207,768,1262,1
Ohsumed,train,1293,4,217,117,364,179,768,1012,1
Ohsumed,train,937,4,169,84,259,111,768,701,1
Ohsumed,train,498,4,170,88,244,125,768,720,1
Ohsumed,train,1509,4,99,72,125,84,768,430,1
Ohsumed,train,2672,4,80,52,100,58,768,306,1
Ohsumed,train,1980,4,142,95,206,125,768,665,1
Ohsumed,train,1908,4,254,140,525,186,768,1171,1
Ohsumed,train,1211,4,169,80,259,107,768,617,1
Ohsumed,train,2339,4,411,162,602,212,768,1417,1
Ohsumed,train,881,4,248,136,397,201,768,1195,1
Ohsumed,train,70,4,184,103,282,142,768,785,1
Ohsumed,train,557,4,226,115,339,163,768,944,1
Ohsumed,train,1834,4,245,105,314,138,768,846,1
Ohsumed,train,44,4,352,175,570,232,768,1452,1
Ohsumed,train,56,4,190,101,233,115,768,677,1
Ohsumed,train,298,4,51,38,71,50,768,237,1
Ohsumed,train,1271,4,158,87,319,136,768,791,1
Ohsumed,train,471,4,325,173,482,216,768,1384,1
Ohsumed,train,407,4,253,115,384,155,768,946,1
Ohsumed,train,73,4,143,74,201,97,768,555,1
Ohsumed,train,1186,4,79,60,114,73,768,358,1
Ohsumed,train,1286,4,156,82,249,119,768,684,1
Ohsumed,train,1983,4,217,119,352,165,768,954,1
Ohsumed,train,1951,4,192,106,363,153,768,924,1
Ohsumed,train,1116,4,225,126,359,164,768,999,1
Ohsumed,train,1508,4,211,116,369,169,768,1005,1
Ohsumed,train,2587,4,75,50,87,56,768,288,1
Ohsumed,train,890,4,79,56,115,77,768,377,1
Ohsumed,train,1530,4,234,139,389,187,768,1154,1
Ohsumed,train,1488,4,180,105,276,152,768,832,1
Ohsumed,train,1313,4,87,64,136,92,768,437,1
Ohsumed,train,2674,4,256,138,375,182,768,1057,1
Ohsumed,train,1423,4,124,70,155,84,768,462,1
Ohsumed,train,1207,4,124,75,190,109,768,587,1
Ohsumed,train,432,4,212,106,279,134,768,795,1
Ohsumed,train,2603,4,71,51,91,65,768,318,1
Ohsumed,train,420,4,382,179,574,232,768,1586,1
Ohsumed,train,929,4,260,130,452,174,768,1167,1
Ohsumed,train,196,4,175,83,274,113,768,726,1
Ohsumed,train,2641,4,111,64,201,100,768,532,1
Ohsumed,train,1230,4,194,129,310,177,768,982,1
Ohsumed,train,1272,4,211,104,341,152,768,920,1
Ohsumed,train,2189,4,194,97,314,140,768,868,1
Ohsumed,train,1037,4,94,59,119,69,768,363,1
Ohsumed,train,2665,4,158,89,259,122,768,692,1
Ohsumed,train,2275,4,169,91,288,131,768,737,1
Ohsumed,train,840,4,136,68,218,84,768,523,1
Ohsumed,train,509,4,130,75,181,92,768,507,1
Ohsumed,train,2083,4,84,63,146,95,768,462,1
Ohsumed,train,1192,4,241,123,444,190,768,1099,1
Ohsumed,train,2201,4,228,111,358,160,768,1000,1
Ohsumed,train,544,4,200,112,304,149,768,831,1
Ohsumed,train,2367,4,203,117,340,163,768,979,1
Ohsumed,train,1889,4,117,70,186,106,768,582,1
Ohsumed,train,2234,4,182,113,341,153,768,938,1
Ohsumed,train,1868,4,223,118,418,184,768,1093,1
Ohsumed,train,528,4,256,133,389,167,768,1039,1
Ohsumed,train,1229,4,186,91,283,123,768,736,1
Ohsumed,train,1850,4,131,84,183,109,768,561,1
Ohsumed,train,2426,4,168,109,216,132,768,707,1
Ohsumed,train,1370,4,177,126,298,184,768,946,1
Ohsumed,train,1336,4,170,94,315,129,768,788,1
Ohsumed,train,63,4,236,108,291,130,768,786,1
Ohsumed,train,1405,4,180,102,266,139,768,777,1
Ohsumed,train,1738,4,168,55,224,72,768,459,1
Ohsumed,train,790,4,366,168,592,223,768,1459,1
Ohsumed,train,2592,4,44,36,68,47,768,212,1
Ohsumed,train,2681,4,216,118,378,167,768,1028,1
Ohsumed,train,819,4,80,58,128,88,768,414,1
Ohsumed,train,1091,4,360,121,478,154,768,1074,1
Ohsumed,validation,361,4,160,90,253,121,768,687,1
Ohsumed,validation,158,4,68,54,105,76,768,364,1
Ohsumed,validation,481,4,185,95,293,132,768,810,1
Ohsumed,validation,639,4,202,105,283,134,768,794,1
Ohsumed,validation,275,4,160,98,290,138,768,785,1
Ohsumed,validation,362,4,91,69,147,98,768,481,1
Ohsumed,validation,310,4,111,71,176,96,768,513,1
Ohsumed,validation,199,4,129,83,191,99,768,576,1
Ohsumed,validation,544,4,243,121,382,160,768,947,1
Ohsumed,validation,90,4,120,72,164,91,768,514,1
Ohsumed,validation,81,4,78,61,120,89,768,423,1
Ohsumed,validation,264,4,241,134,394,189,768,1113,1
Ohsumed,validation,354,4,100,75,150,103,768,507,1
Ohsumed,validation,221,4,330,157,436,185,768,1135,1
Ohsumed,validation,211,4,179,115,297,170,768,939,1
Ohsumed,validation,63,4,157,89,246,125,768,698,1
Ohsumed,validation,54,4,222,102,293,126,768,790,1
Ohsumed,validation,602,4,104,70,156,93,768,502,1
Ohsumed,validation,299,4,292,89,576,139,768,979,1
Ohsumed,validation,155,4,191,91,289,127,768,765,1
Ohsumed,validation,109,4,324,154,446,185,768,1245,1
Ohsumed,validation,611,4,119,78,151,92,768,517,1
Ohsumed,validation,360,4,64,47,101,65,768,334,1
Ohsumed,validation,334,4,85,61,150,95,768,468,1
Ohsumed,validation,635,4,132,88,176,106,768,565,1
Ohsumed,validation,479,4,205,112,296,131,768,797,1
Ohsumed,validation,256,4,148,93,202,117,768,625,1
Ohsumed,validation,652,4,125,76,187,103,768,544,1
Ohsumed,validation,443,4,301,157,496,205,768,1308,1
Ohsumed,validation,76,4,180,106,222,128,768,715,1
Ohsumed,validation,436,4,144,93,196,116,768,625,1
Ohsumed,validation,604,4,251,123,456,174,768,1140,1
Ohsumed,validation,642,4,161,87,275,137,768,780,1
Ohsumed,validation,135,4,264,129,323,142,768,878,1
Ohsumed,validation,136,4,183,109,280,145,768,832,1
Ohsumed,validation,101,4,193,119,362,194,768,1097,1
Ohsumed,validation,72,4,115,78,215,134,768,683,1
Ohsumed,validation,289,4,222,118,316,158,768,904,1
Ohsumed,validation,10,4,223,97,285,120,768,746,1
Ohsumed,validation,659,4,196,101,353,152,768,930,1
Ohsumed,validation,580,4,127,74,167,91,768,512,1
Ohsumed,validation,319,4,178,110,304,135,768,768,1
Ohsumed,validation,31,4,236,120,330,161,768,977,1
Ohsumed,validation,393,4,235,128,363,159,768,1013,1
Ohsumed,validation,558,4,224,125,350,170,768,980,1
Ohsumed,validation,467,4,209,100,343,139,768,825,1
Ohsumed,validation,626,4,202,99,285,123,768,800,1
Ohsumed,validation,118,4,218,128,305,157,768,931,1
Ohsumed,validation,55,4,146,78,248,116,768,650,1
Ohsumed,validation,257,4,105,83,165,109,768,540,1
Ohsumed,validation,596,4,142,90,217,132,768,682,1
Ohsumed,validation,346,4,99,62,138,81,768,432,1
Ohsumed,validation,77,4,298,152,472,206,768,1267,1
Ohsumed,validation,572,4,130,86,154,93,768,502,1
Ohsumed,validation,78,4,161,100,227,121,768,717,1
Ohsumed,validation,641,4,145,81,221,111,768,644,1
Ohsumed,validation,557,4,273,130,429,171,768,1087,1
Ohsumed,validation,336,4,136,81,204,111,768,587,1
Ohsumed,validation,352,4,247,127,410,187,768,1123,1
Ohsumed,validation,181,4,156,92,263,125,768,711,1
Ohsumed,validation,164,4,201,117,423,185,768,1028,1
Ohsumed,validation,120,4,154,85,217,116,768,686,1
Ohsumed,validation,2,4,44,35,75,54,768,236,1
Ohsumed,validation,165,4,176,103,274,130,768,794,1
Ohsumed,validation,482,4,126,58,191,75,768,423,1
Ohsumed,validation,667,4,158,89,246,117,768,660,1
Ohsumed,validation,629,4,306,129,487,169,768,1164,1
Ohsumed,validation,300,4,299,141,495,196,768,1228,1
Ohsumed,validation,60,4,260,133,429,203,768,1229,1
Ohsumed,validation,133,4,281,106,566,153,768,1094,1
Ohsumed,validation,30,4,208,121,249,138,768,803,1
Ohsumed,validation,69,4,227,85,290,109,768,720,1
Ohsumed,validation,292,4,200,119,306,164,768,934,1
Ohsumed,validation,395,4,244,124,364,164,768,992,1
Ohsumed,validation,44,4,134,85,216,118,768,621,1
Ohsumed,validation,70,4,298,133,545,187,768,1195,1
Ohsumed,validation,338,4,62,52,111,82,768,374,1
Ohsumed,validation,182,4,59,51,108,77,768,355,1
Ohsumed,validation,500,4,167,59,277,92,768,636,1
Ohsumed,validation,658,4,58,40,97,63,768,297,1
Ohsumed,validation,452,4,331,155,453,188,768,1246,1
Ohsumed,validation,176,4,174,106,278,140,768,763,1
Ohsumed,validation,538,4,81,51,129,69,768,363,1
Ohsumed,validation,65,4,262,131,475,198,768,1169,1
Ohsumed,validation,619,4,241,124,417,170,768,1050,1
Ohsumed,validation,49,4,172,118,269,172,768,892,1
Ohsumed,validation,148,4,174,107,226,134,768,732,1
Ohsumed,validation,367,4,181,120,254,148,768,801,1
Ohsumed,validation,39,4,168,98,249,128,768,715,1
Ohsumed,validation,512,4,172,103,243,128,768,726,1
Ohsumed,validation,306,4,59,39,83,54,768,276,1
Ohsumed,validation,6,4,196,109,309,151,768,864,1
Ohsumed,validation,624,4,151,87,225,123,768,687,1
Ohsumed,validation,668,4,62,44,107,68,768,326,1
Ohsumed,validation,210,4,213,115,313,146,768,872,1
Ohsumed,validation,437,4,156,91,209,116,768,647,1
Ohsumed,validation,131,4,176,83,255,106,768,621,1
Ohsumed,validation,331,4,312,169,444,211,768,1291,1
Ohsumed,validation,318,4,147,85,207,122,768,659,1
Ohsumed,validation,630,4,139,86,204,108,768,629,1
Ohsumed,validation,86,4,197,88,292,119,768,695,1
Ohsumed,validation,465,4,136,75,243,121,768,666,1
Ohsumed,validation,281,4,123,87,217,137,768,707,1
Ohsumed,validation,464,4,185,95,317,126,768,764,1
Ohsumed,validation,625,4,230,136,335,181,768,1021,1
Ohsumed,validation,478,4,161,74,217,99,768,561,1
Ohsumed,validation,473,4,249,130,382,174,768,1086,1
Ohsumed,validation,41,4,174,105,269,148,768,850,1
Ohsumed,validation,192,4,52,40,74,49,768,243,1
Ohsumed,validation,108,4,143,77,164,84,768,492,1
Ohsumed,validation,456,4,215,117,412,174,768,1039,1
Ohsumed,validation,56,4,240,126,364,179,768,1044,1
Ohsumed,validation,311,4,224,119,472,178,768,1147,1
Ohsumed,validation,497,4,79,58,110,70,768,369,1
Ohsumed,validation,284,4,238,103,449,148,768,997,1
Ohsumed,validation,132,4,64,48,97,66,768,319,1
Ohsumed,validation,220,4,223,143,385,204,768,1152,1
Ohsumed,validation,250,4,92,73,134,88,768,443,1
Ohsumed,validation,24,4,225,112,401,152,768,946,1
Ohsumed,validation,208,4,210,102,341,136,768,943,1
Ohsumed,validation,302,4,126,76,154,90,768,506,1
Ohsumed,validation,204,4,133,82,166,96,768,519,1
Ohsumed,validation,616,4,300,111,412,142,768,938,1
Ohsumed,validation,483,4,243,110,391,152,768,960,1
Ohsumed,validation,110,4,293,128,450,164,768,1052,1
Ohsumed,validation,278,4,154,73,304,112,768,655,1
Ohsumed,validation,82,4,176,102,278,136,768,768,1
Ohsumed,validation,51,4,238,113,377,154,768,928,1
Ohsumed,validation,618,4,155,94,193,110,768,604,1
Ohsumed,validation,563,4,68,52,111,79,768,365,1
Ohsumed,validation,420,4,100,68,145,94,768,479,1
Ohsumed,validation,552,4,61,43,80,55,768,271,1
Ohsumed,validation,212,4,128,72,228,105,768,602,1
Ohsumed,validation,18,4,240,105,413,144,768,1022,1
Ohsumed,validation,235,4,268,113,354,138,768,858,1
Ohsumed,validation,480,4,214,115,313,152,768,849,1
Ohsumed,validation,605,4,232,124,388,183,768,1081,1
Ohsumed,validation,61,4,261,129,422,170,768,1050,1
Ohsumed,validation,145,4,104,69,163,99,768,488,1
Ohsumed,validation,353,4,260,135,429,186,768,1122,1
Ohsumed,validation,29,4,91,57,146,83,768,410,1
Ohsumed,validation,163,4,197,95,298,126,768,769,1
Ohsumed,validation,321,4,88,60,116,72,768,376,1
Ohsumed,validation,215,4,213,101,333,133,768,796,1
Ohsumed,validation,655,4,169,89,204,102,768,633,1
Ohsumed,validation,405,4,358,148,578,193,768,1275,1
Ohsumed,validation,174,4,234,127,346,168,768,980,1
Ohsumed,validation,431,4,214,116,344,170,768,977,1
Ohsumed,validation,556,4,158,96,216,121,768,688,1
Ohsumed,validation,449,4,241,129,420,166,768,1004,1
Ohsumed,test,4004,4,237,126,354,165,768,997,1
Ohsumed,test,149,4,198,103,334,149,768,853,1
Ohsumed,test,2025,4,136,80,188,100,768,548,1
Ohsumed,test,2505,4,161,89,282,119,768,691,1
Ohsumed,test,3203,4,208,109,310,143,768,835,1
Ohsumed,test,1811,4,241,111,482,171,768,1083,1
Ohsumed,test,2024,4,92,66,131,86,768,419,1
Ohsumed,test,2020,4,197,107,285,136,768,827,1
Ohsumed,test,952,4,272,143,457,218,768,1354,1
Ohsumed,test,1041,4,294,142,400,184,768,1145,1
Ohsumed,test,1042,4,132,78,217,115,768,616,1
Ohsumed,test,2812,4,168,95,252,115,768,650,1
Ohsumed,test,790,4,116,85,176,115,768,583,1
Ohsumed,test,3086,4,182,101,269,135,768,762,1
Ohsumed,test,1556,4,273,161,426,198,768,1173,1
Ohsumed,test,3973,4,407,193,546,237,768,1543,1
Ohsumed,test,1487,4,259,129,466,178,768,1187,1
Ohsumed,test,2477,4,105,60,185,91,768,513,1
Ohsumed,test,670,4,215,124,269,143,768,854,1
Ohsumed,test,990,4,125,75,192,115,768,594,1
Ohsumed,test,3825,4,146,82,258,118,768,696,1
Ohsumed,test,2763,4,262,124,514,189,768,1226,1
Ohsumed,test,2829,4,178,85,273,119,768,750,1
Ohsumed,test,1837,4,105,76,149,98,768,487,1
Ohsumed,test,3276,4,194,116,247,138,768,799,1
Ohsumed,test,1511,4,264,124,405,162,768,1061,1
Ohsumed,test,2174,4,225,113,268,129,768,802,1
Ohsumed,test,3946,4,44,34,54,37,768,177,1
Ohsumed,test,733,4,183,103,225,123,768,681,1
Ohsumed,test,838,4,215,102,405,161,768,963,1
Ohsumed,test,4005,4,197,127,328,184,768,997,1
Ohsumed,test,2484,4,204,111,333,160,768,942,1
Ohsumed,test,2650,4,217,108,441,160,768,975,1
Ohsumed,test,3532,4,135,86,236,138,768,733,1
Ohsumed,test,1017,4,225,133,322,169,768,992,1
Ohsumed,test,1991,4,182,109,349,179,768,1025,1
Ohsumed,test,1754,4,88,54,111,62,768,329,1
Ohsumed,test,839,4,132,95,189,121,768,617,1
Ohsumed,test,2241,4,140,77,243,107,768,608,1
Ohsumed,test,1200,4,257,139,349,165,768,994,1
Ohsumed,test,3257,4,206,117,301,154,768,896,1
Ohsumed,test,1537,4,222,104,368,141,768,910,1
Ohsumed,test,2903,4,186,91,292,127,768,757,1
Ohsumed,test,3651,4,174,98,274,139,768,788,1
Ohsumed,test,1322,4,106,55,161,76,768,412,1
Ohsumed,test,1417,4,268,108,431,163,768,1023,1
Ohsumed,test,2159,4,143,94,230,127,768,708,1
Ohsumed,test,33,4,193,117,358,153,768,880,1
Ohsumed,test,864,4,71,50,120,80,768,387,1
Ohsumed,test,3447,4,138,96,195,121,768,637,1
Ohsumed,test,2097,4,221,132,390,188,768,1113,1
Ohsumed,test,2285,4,217,108,342,128,768,833,1
Ohsumed,test,2053,4,244,103,325,139,768,885,1
Ohsumed,test,1953,4,135,72,206,100,768,609,1
Ohsumed,test,3829,4,177,101,242,130,768,731,1
Ohsumed,test,2784,4,101,68,191,111,768,566,1
Ohsumed,test,3089,4,185,112,288,150,768,855,1
Ohsumed,test,3873,4,186,82,297,109,768,697,1
Ohsumed,test,764,4,231,133,417,181,768,1118,1
Ohsumed,test,2002,4,184,108,271,147,768,850,1
Ohsumed,test,3936,4,215,121,338,168,768,990,1
Ohsumed,test,166,4,125,71,166,87,768,493,1
Ohsumed,test,3930,4,144,93,200,116,768,630,1
Ohsumed,test,3514,4,142,80,215,103,768,575,1
Ohsumed,test,2522,4,78,61,140,100,768,475,1
Ohsumed,test,1467,4,209,113,383,179,768,1024,1
Ohsumed,test,3783,4,209,107,370,157,768,931,1
Ohsumed,test,1987,4,376,181,571,253,768,1549,1
Ohsumed,test,457,4,268,153,416,196,768,1150,1
Ohsumed,test,3707,4,130,76,196,103,768,548,1
Ohsumed,test,3271,4,136,91,187,113,768,612,1
Ohsumed,test,1288,4,41,32,62,43,768,200,1
Ohsumed,test,511,4,154,79,217,104,768,584,1
Ohsumed,test,3390,4,252,144,383,187,768,1072,1
Ohsumed,test,3389,4,220,116,327,164,768,959,1
Ohsumed,test,1747,4,183,103,275,137,768,791,1
Ohsumed,test,2656,4,272,112,401,153,768,962,1
Ohsumed,test,1068,4,127,71,204,106,768,579,1
Ohsumed,test,305,4,293,152,369,169,768,1043,1
Ohsumed,test,3596,4,127,85,165,100,768,520,1
Ohsumed,test,1258,4,193,115,271,143,768,825,1
Ohsumed,test,1910,4,214,131,334,180,768,968,1
Ohsumed,test,70,4,119,69,220,104,768,590,1
Ohsumed,test,2487,4,254,122,447,170,768,1097,1
Ohsumed,test,2310,4,373,207,624,273,768,1731,1
Ohsumed,test,3887,4,183,110,296,158,768,895,1
Ohsumed,test,1263,4,268,137,440,187,768,1191,1
Ohsumed,test,1602,4,200,115,299,150,768,889,1
Ohsumed,test,14,4,62,39,109,58,768,280,1
Ohsumed,test,2667,4,155,89,259,134,768,772,1
Ohsumed,test,3462,4,190,112,353,150,768,946,1
Ohsumed,test,3138,4,238,126,409,179,768,1083,1
Ohsumed,test,2697,4,181,101,340,143,768,886,1
Ohsumed,test,2369,4,133,78,218,117,768,640,1
Ohsumed,test,8,4,352,137,738,219,768,1493,1
Ohsumed,test,109,4,242,140,467,205,768,1243,1
Ohsumed,test,471,4,186,104,267,133,768,764,1
Ohsumed,test,907,4,103,68,148,87,768,480,1
Ohsumed,test,2114,4,321,159,465,212,768,1254,1
Ohsumed,test,2668,4,101,69,155,97,768,466,1
Ohsumed,test,1084,4,255,125,412,162,768,1000,1
Ohsumed,test,1666,4,344,183,563,252,768,1619,1
Ohsumed,test,1749,4,136,88,212,125,768,658,1
Ohsumed,test,829,4,76,59,111,81,768,379,1
Ohsumed,test,3028,4,178,78,260,106,768,667,1
Ohsumed,test,2113,4,128,85,188,106,768,573,1
Ohsumed,test,1057,4,268,141,542,209,768,1293,1
Ohsumed,test,184,4,236,121,281,132,768,838,1
Ohsumed,test,810,4,158,84,240,107,768,636,1
Ohsumed,test,1192,4,220,114,348,149,768,934,1
Ohsumed,test,2886,4,202,108,252,125,768,767,1
Ohsumed,test,2400,4,153,94,234,131,768,703,1
Ohsumed,test,2753,4,126,81,158,94,768,509,1
Ohsumed,test,888,4,58,41,97,59,768,276,1
Ohsumed,test,3077,4,103,72,160,98,768,502,1
Ohsumed,test,2091,4,236,112,334,142,768,864,1
Ohsumed,test,196,4,64,48,107,73,768,344,1
Ohsumed,test,96,4,76,54,145,83,768,417,1
Ohsumed,test,3996,4,181,102,255,128,768,727,1
Ohsumed,test,2694,4,209,118,345,167,768,974,1
Ohsumed,test,3282,4,167,94,205,107,768,605,1
Ohsumed,test,1027,4,165,97,253,129,768,722,1
Ohsumed,test,1839,4,236,149,344,189,768,1059,1
Ohsumed,test,555,4,73,57,111,76,768,372,1
Ohsumed,test,976,4,142,104,189,130,768,656,1
Ohsumed,test,318,4,194,97,324,132,768,775,1
Ohsumed,test,3540,4,222,129,290,157,768,895,1
Ohsumed,test,3319,4,93,61,174,96,768,504,1
Ohsumed,test,1174,4,195,111,297,155,768,848,1
Ohsumed,test,1074,4,252,128,325,148,768,939,1
Ohsumed,test,3911,4,171,97,335,144,768,894,1
Ohsumed,test,1717,4,200,103,318,140,768,822,1
Ohsumed,test,807,4,216,130,349,179,768,1026,1
Ohsumed,test,2775,4,121,80,186,114,768,586,1
Ohsumed,test,1233,4,248,129,316,152,768,933,1
Ohsumed,test,2691,4,280,133,357,152,768,999,1
Ohsumed,test,32,4,111,76,190,114,768,591,1
Ohsumed,test,1545,4,151,100,220,127,768,717,1
Ohsumed,test,2366,4,261,132,349,164,768,965,1
Ohsumed,test,1022,4,74,54,103,71,768,334,1
Ohsumed,test,1055,4,209,124,329,181,768,1014,1
Ohsumed,test,3181,4,204,107,309,143,768,866,1
Ohsumed,test,414,4,134,75,227,115,768,623,1
Ohsumed,test,642,4,81,53,107,67,768,345,1
Ohsumed,test,229,4,122,79,169,102,768,529,1
Ohsumed,test,3580,4,112,79,185,115,768,607,1
Ohsumed,test,2955,4,227,126,350,170,768,1001,1
Ohsumed,test,3567,4,116,77,170,101,768,530,1
Ohsumed,test,3438,4,118,68,207,99,768,537,1
Ohsumed,test,999,4,228,138,352,190,768,1065,1
R8,train,3809,4,18,13,37,22,768,109,1
R8,train,149,4,38,32,51,38,768,176,1
R8,train,3123,4,37,21,74,35,768,190,1
R8,train,3367,4,102,39,136,53,768,309,1
R8,train,3196,4,95,66,135,82,768,438,1
R8,train,3210,4,73,53,99,63,768,312,1
R8,train,1295,4,28,20,54,32,768,158,1
R8,train,2383,4,97,63,124,74,768,391,1
R8,train,4015,4,56,42,80,55,768,270,1
R8,train,2951,4,272,144,362,164,768,1063,1
R8,train,3534,4,72,57,94,67,768,327,1
R8,train,3656,4,95,66,119,79,768,405,1
R8,train,705,4,100,70,162,97,768,510,1
R8,train,1829,4,339,195,450,229,768,1392,1
R8,train,3280,4,701,325,967,377,768,2661,1
R8,train,2453,4,52,26,111,42,768,252,1
R8,train,3927,4,82,41,115,51,768,307,1
R8,train,196,4,71,53,108,70,768,353,1
R8,train,733,4,110,47,197,67,768,417,1
R8,train,1783,4,14,12,20,15,768,60,1
R8,train,2411,4,84,62,114,72,768,364,1
R8,train,755,4,202,87,279,113,768,708,1
R8,train,1421,4,82,49,124,66,768,363,1
R8,train,1833,4,136,92,199,122,768,645,1
R8,train,2686,4,292,164,365,184,768,1143,1
R8,train,1756,4,435,222,571,260,768,1690,1
R8,train,3208,4,107,79,131,92,768,453,1
R8,train,3130,4,225,136,298,167,768,971,1
R8,train,731,4,391,184,470,206,768,1367,1
R8,train,2456,4,88,69,125,90,768,434,1
R8,train,1777,4,82,47,146,66,768,384,1
R8,train,2396,4,97,54,174,77,768,441,1
R8,train,4033,4,479,253,618,290,768,1882,1
R8,train,790,4,18,13,35,22,768,107,1
R8,train,888,4,75,49,129,68,768,370,1
R8,train,3560,4,14,11,19,13,768,56,1
R8,train,229,4,18,13,35,23,768,109,1
R8,train,3083,4,176,87,278,108,768,681,1
R8,train,2223,4,14,12,20,15,768,60,1
R8,train,2754,4,49,33,83,44,768,235,1
R8,train,871,4,14,12,20,15,768,60,1
R8,train,3361,4,625,308,832,357,768,2436,1
R8,train,2884,4,158,95,195,111,768,631,1
R8,train,2475,4,13,11,20,15,768,60,1
R8,train,2685,4,14,11,20,14,768,57,1
R8,train,810,4,52,27,110,43,768,246,1
R8,train,1947,4,109,77,139,89,768,452,1
R8,train,33,4,53,30,105,48,768,260,1
R8,train,555,4,18,15,38,26,768,123,1
R8,train,2611,4,95,66,130,86,768,425,1
R8,train,1034,4,70,49,90,60,768,304,1
R8,train,576,4,302,153,381,179,768,1157,1
R8,train,2573,4,274,134,396,159,768,1086,1
R8,train,3131,4,61,47,76,53,768,258,1
R8,train,1729,4,61,45,81,57,768,272,1
R8,train,1272,4,12,9,27,16,768,68,1
R8,train,1590,4,128,60,200,81,768,462,1
R8,train,1313,4,221,111,291,131,768,819,1
R8,train,1467,4,89,60,122,72,768,387,1
R8,train,2592,4,192,100,234,116,768,693,1
R8,train,3973,4,60,45,76,54,768,260,1
R8,train,166,4,44,25,76,37,768,208,1
R8,train,1413,4,243,142,321,163,768,991,1
R8,train,1552,4,46,20,106,35,768,219,1
R8,train,1941,4,80,48,134,64,768,363,1
